user_id,last_updated,vector_kv
12431,2025-10-03 11:35:49.705974,"['portrait:0.96', 'contemporary:0.24']"
12433,2025-09-17 13:20:59.783658,"['sculpture:0.67', 'contemporary:0.81', 'abstract_art:0.19', 'oil_painting:0.49', 'classical:0.1']"
12434,2025-10-06 04:03:56.582351,"['classical:0.38', 'landscape:0.55', 'oil_painting:0.81', 'mixed_media:0.89', 'contemporary:0.77', 'watercolor:0.75', 'abstract_art:0.35', 'minimalist:0.63', 'colorful:0.65']"
12439,2025-09-04 12:03:02.670104,"['large_canvas:0.62', 'abstract_art:0.36', 'digital_art:0.16', 'sculpture:0.1', 'mixed_media:0.49', 'minimalist:0.38']"
12440,2025-09-29 15:51:48.042074,"['large_canvas:0.18', 'sculpture:0.53', 'mixed_media:0.39']"
12443,2025-09-05 15:48:50.503178,"['contemporary:0.56', 'mixed_media:0.79', 'colorful:0.1', 'portrait:0.52', 'watercolor:0.74', 'classical:0.36']"
12445,2025-07-20 22:32:47.997857,"['sculpture:0.78', 'small_art:0.15', 'watercolor:0.37', 'minimalist:0.38']"
12446,2025-07-15 22:15:43.959080,"['small_art:0.48', 'classical:0.99', 'landscape:0.71', 'realism:0.66']"
12449,2025-08-29 19:23:41.122499,"['landscape:0.13', 'classical:0.2', 'minimalist:0.6']"
12451,2025-07-27 22:02:57.001788,"['portrait:0.96', 'oil_painting:0.58', 'sculpture:0.69', 'abstract_art:0.71']"
12452,2025-08-18 22:58:47.635915,"['sculpture:0.39', 'digital_art:0.89', 'minimalist:0.71', 'portrait:0.42', 'small_art:0.66', 'realism:0.4', 'colorful:0.2']"
12454,2025-07-10 20:59:25.334341,"['digital_art:0.93', 'sculpture:0.4', 'watercolor:0.56', 'small_art:0.18', 'minimalist:0.52']"
12455,2025-08-10 02:03:23.275621,"['digital_art:0.22', 'minimalist:0.51', 'colorful:0.99', 'large_canvas:0.69', 'classical:0.31', 'sculpture:0.35', 'oil_painting:0.74', 'mixed_media:0.75']"
12457,2025-08-16 18:30:38.910382,"['sculpture:0.14', 'watercolor:0.51', 'realism:0.65']"
12458,2025-09-06 22:18:32.303748,"['digital_art:0.31', 'portrait:0.91', 'watercolor:0.22']"
12460,2025-09-11 07:47:29.455200,"['digital_art:0.25', 'colorful:0.39', 'contemporary:0.65', 'mixed_media:0.73']"
12461,2025-08-22 15:02:44.965885,"['oil_painting:0.71', 'portrait:0.57', 'digital_art:0.55', 'colorful:0.57', 'contemporary:0.28']"
12463,2025-09-08 01:50:45.894815,"['minimalist:0.48', 'sculpture:0.17', 'classical:1', 'abstract_art:0.19', 'colorful:0.72', 'realism:0.34', 'portrait:0.13']"
12464,2025-09-10 23:00:24.500527,"['oil_painting:0.36', 'digital_art:0.89', 'large_canvas:0.53', 'landscape:0.57', 'minimalist:0.25']"
12466,2025-07-22 00:11:59.004255,"['oil_painting:0.44', 'sculpture:0.62', 'small_art:0.12', 'colorful:0.29', 'landscape:0.16', 'digital_art:0.37', 'classical:0.31']"
12467,2025-09-15 18:38:11.979868,"['realism:0.45', 'landscape:0.43', 'classical:0.97']"
12469,2025-08-26 11:35:19.888153,"['contemporary:0.39', 'colorful:0.7', 'sculpture:0.24']"
12470,2025-07-29 04:07:58.258249,"['oil_painting:0.29', 'contemporary:0.39', 'minimalist:0.49', 'realism:0.17']"
12472,2025-09-03 02:47:05.615558,"['digital_art:0.11', 'contemporary:0.69', 'oil_painting:0.78', 'portrait:0.63', 'small_art:0.88', 'classical:0.45']"
12473,2025-07-09 04:48:36.223407,"['oil_painting:0.55', 'colorful:0.3', 'realism:0.27']"
12475,2025-07-26 13:53:26.657285,"['portrait:0.26', 'sculpture:0.98', 'digital_art:0.43', 'classical:0.73', 'mixed_media:0.63', 'colorful:0.64', 'contemporary:0.18']"
12476,2025-09-25 12:02:35.173360,"['classical:0.42', 'contemporary:0.41', 'small_art:0.66', 'abstract_art:0.34', 'colorful:0.54', 'sculpture:0.31', 'landscape:0.94']"
12478,2025-10-10 11:50:42.608916,"['colorful:0.12', 'minimalist:0.64', 'classical:0.87']"
12479,2025-08-19 05:17:21.976552,"['watercolor:0.95', 'abstract_art:0.51', 'landscape:0.89', 'sculpture:0.18', 'small_art:0.48', 'contemporary:0.31', 'realism:0.33', 'digital_art:0.64']"
12481,2025-08-11 14:14:32.282639,"['large_canvas:0.77', 'small_art:0.24', 'digital_art:0.66']"
12482,2025-09-18 22:26:54.844902,"['large_canvas:0.34', 'portrait:0.63', 'minimalist:0.47', 'colorful:0.96', 'classical:0.69']"
12485,2025-09-21 21:35:11.907845,"['colorful:0.74', 'landscape:0.4', 'classical:0.23', 'watercolor:0.46', 'contemporary:0.94', 'sculpture:0.16', 'mixed_media:0.65', 'large_canvas:0.77', 'realism:0.48']"
12487,2025-08-17 07:50:38.184742,"['portrait:0.41', 'colorful:0.49', 'oil_painting:0.88', 'minimalist:0.18', 'abstract_art:0.82']"
12488,2025-09-05 01:23:46.737459,"['minimalist:0.79', 'classical:0.54', 'small_art:0.2', 'landscape:0.98', 'large_canvas:0.25', 'mixed_media:0.85', 'digital_art:0.11', 'sculpture:0.2', 'realism:0.98']"
12490,2025-10-13 23:40:24.610723,"['realism:0.63', 'sculpture:0.72', 'mixed_media:0.9', 'colorful:0.82', 'large_canvas:0.2', 'portrait:0.27', 'classical:0.27', 'watercolor:0.43', 'minimalist:0.76']"
12491,2025-09-10 16:07:03.819228,"['large_canvas:0.65', 'colorful:0.28', 'abstract_art:0.24', 'landscape:0.95', 'small_art:0.29']"
12493,2025-09-05 12:10:32.502111,"['colorful:0.98', 'abstract_art:0.68', 'oil_painting:0.24', 'small_art:0.2']"
12494,2025-10-12 21:36:03.411456,"['oil_painting:0.85', 'large_canvas:0.45', 'realism:0.9', 'portrait:0.55', 'minimalist:0.63', 'abstract_art:0.93', 'small_art:0.35']"
12496,2025-09-07 15:30:21.245027,"['watercolor:0.14', 'colorful:0.38', 'small_art:0.73', 'portrait:0.49']"
12497,2025-08-08 18:45:22.273226,"['portrait:0.57', 'colorful:0.31', 'watercolor:0.67', 'abstract_art:0.38', 'classical:0.24', 'large_canvas:0.81']"
12499,2025-09-03 13:12:59.271858,"['sculpture:0.88', 'small_art:0.63', 'mixed_media:0.42']"
12500,2025-08-04 18:14:48.972014,"['sculpture:0.55', 'portrait:0.81', 'digital_art:0.79', 'small_art:0.36']"
12502,2025-09-23 05:55:10.393238,"['oil_painting:0.97', 'realism:0.75', 'abstract_art:0.94', 'minimalist:0.6', 'landscape:0.49', 'watercolor:0.35', 'portrait:0.2']"
12503,2025-08-29 02:43:05.418401,"['abstract_art:0.85', 'digital_art:0.44', 'landscape:0.63', 'watercolor:0.54', 'portrait:0.65']"
12505,2025-08-29 14:24:50.047681,"['minimalist:0.24', 'colorful:0.88', 'sculpture:0.16', 'abstract_art:0.17', 'portrait:0.18', 'landscape:0.36', 'oil_painting:0.82', 'watercolor:0.42']"
12506,2025-08-27 06:19:33.899654,"['portrait:0.21', 'landscape:0.23', 'oil_painting:0.86', 'abstract_art:0.14', 'colorful:0.52', 'watercolor:0.17']"
12508,2025-08-25 22:43:08.947552,"['watercolor:0.85', 'sculpture:0.29', 'realism:0.77', 'portrait:0.84', 'large_canvas:0.44', 'oil_painting:0.75']"
12511,2025-08-13 00:54:33.345231,"['large_canvas:0.82', 'portrait:0.18', 'contemporary:0.88', 'watercolor:0.85']"
12512,2025-07-18 18:58:25.877608,"['minimalist:0.3', 'classical:0.76', 'realism:0.91', 'large_canvas:0.18', 'small_art:0.14']"
12515,2025-09-02 21:09:19.716698,"['portrait:0.22', 'small_art:0.79', 'watercolor:0.15', 'contemporary:0.33', 'oil_painting:0.48', 'colorful:0.28']"
12518,2025-08-06 14:19:32.898899,"['colorful:0.46', 'portrait:0.66', 'mixed_media:0.96', 'minimalist:0.56', 'landscape:0.57']"
12520,2025-09-24 07:10:02.789313,"['abstract_art:0.41', 'portrait:0.53', 'contemporary:0.38', 'digital_art:0.81', 'colorful:0.23', 'sculpture:0.49']"
12521,2025-07-10 06:02:43.319190,"['oil_painting:0.44', 'colorful:0.67', 'watercolor:0.88', 'realism:0.94', 'portrait:0.76', 'small_art:0.54']"
12524,2025-08-10 17:39:18.650650,"['realism:0.36', 'colorful:0.94', 'mixed_media:0.1', 'portrait:0.2']"
12526,2025-08-17 02:35:25.675102,"['classical:0.75', 'portrait:0.85', 'watercolor:0.82', 'abstract_art:1', 'small_art:0.11', 'large_canvas:0.48', 'contemporary:0.41']"
12530,2025-08-29 23:50:13.784414,"['sculpture:0.78', 'digital_art:0.67', 'minimalist:0.96', 'abstract_art:0.8']"
12532,2025-08-06 04:26:02.622573,"['digital_art:0.7', 'colorful:0.4', 'mixed_media:0.13', 'abstract_art:0.23', 'contemporary:0.83', 'realism:0.55', 'sculpture:0.49', 'classical:0.69']"
12533,2025-08-01 12:17:52.344471,"['oil_painting:0.99', 'realism:0.39', 'contemporary:0.61', 'abstract_art:0.97']"
12535,2025-08-23 12:45:48.431348,"['portrait:0.87', 'abstract_art:0.18', 'large_canvas:0.73', 'oil_painting:0.43', 'sculpture:0.5', 'minimalist:0.11', 'contemporary:0.5']"
12536,2025-07-28 08:28:23.901936,"['digital_art:0.61', 'landscape:0.39', 'abstract_art:0.53', 'sculpture:0.99']"
12538,2025-09-15 05:43:37.827361,"['large_canvas:0.1', 'contemporary:0.6', 'mixed_media:0.3', 'minimalist:0.4', 'landscape:0.37', 'abstract_art:0.38', 'classical:0.85', 'sculpture:0.75']"
12539,2025-08-27 12:22:50.625927,"['contemporary:0.81', 'digital_art:0.22']"
12541,2025-09-20 10:19:26.870853,"['watercolor:0.72', 'sculpture:0.13', 'small_art:0.38']"
12542,2025-08-18 16:51:18.242730,"['oil_painting:0.73', 'large_canvas:0.5', 'small_art:0.97', 'landscape:0.86', 'portrait:0.31', 'abstract_art:0.42', 'colorful:0.33']"
12545,2025-09-06 05:07:26.562687,"['minimalist:0.23', 'digital_art:0.87', 'contemporary:0.68', 'realism:0.76', 'large_canvas:0.42', 'abstract_art:0.39', 'mixed_media:0.15', 'small_art:0.26']"
12547,2025-07-12 23:39:53.553727,"['portrait:0.85', 'small_art:0.5', 'minimalist:0.35', 'realism:0.63', 'landscape:0.19', 'digital_art:0.9', 'watercolor:0.87']"
12548,2025-10-16 16:51:49.730406,"['small_art:0.53', 'colorful:0.73', 'large_canvas:0.86']"
12550,2025-09-24 20:27:42.590159,"['classical:0.25', 'large_canvas:0.26', 'portrait:0.53', 'minimalist:0.11', 'watercolor:0.8', 'digital_art:0.57', 'sculpture:0.75']"
12551,2025-07-31 16:42:14.610160,"['sculpture:0.21', 'landscape:0.62', 'portrait:0.93', 'digital_art:0.37', 'abstract_art:0.46']"
12553,2025-09-23 14:07:27.537233,"['large_canvas:0.55', 'mixed_media:0.56', 'landscape:0.32', 'abstract_art:0.87']"
12557,2025-10-03 05:16:39.419920,"['classical:0.26', 'sculpture:0.65', 'digital_art:0.42', 'minimalist:0.69', 'colorful:0.94', 'large_canvas:0.34', 'mixed_media:0.12', 'landscape:0.43', 'abstract_art:0.77']"
12559,2025-07-26 06:08:54.091952,"['watercolor:0.47', 'realism:0.38', 'portrait:0.11', 'minimalist:0.37', 'small_art:0.96', 'colorful:0.89', 'sculpture:0.6']"
12562,2025-08-19 07:30:19.654378,"['classical:0.78', 'large_canvas:0.41', 'digital_art:1', 'mixed_media:0.17', 'minimalist:0.97', 'oil_painting:0.94', 'small_art:0.91']"
12565,2025-10-08 00:11:17.815584,"['realism:0.75', 'large_canvas:0.27', 'digital_art:0.38', 'minimalist:0.62', 'abstract_art:0.14', 'colorful:0.31']"
12566,2025-10-10 10:57:38.576970,"['landscape:0.76', 'mixed_media:0.16', 'large_canvas:0.65', 'abstract_art:0.59', 'watercolor:0.37']"
12568,2025-09-25 14:44:48.054492,"['landscape:0.91', 'portrait:0.77', 'watercolor:0.13', 'digital_art:0.85', 'contemporary:0.54']"
12569,2025-08-25 21:06:50.499903,"['large_canvas:0.76', 'oil_painting:0.17', 'realism:0.18', 'small_art:0.37', 'landscape:0.32', 'minimalist:0.95', 'abstract_art:0.19']"
12571,2025-07-27 16:41:36.707986,"['mixed_media:0.81', 'contemporary:0.96', 'watercolor:0.18', 'portrait:1', 'minimalist:0.7', 'large_canvas:0.51']"
12572,2025-08-09 22:01:53.319706,"['realism:0.22', 'sculpture:0.91', 'watercolor:0.67', 'large_canvas:0.64']"
12575,2025-08-28 03:56:45.880266,"['abstract_art:0.85', 'landscape:0.64', 'small_art:0.89', 'colorful:0.26', 'sculpture:0.97', 'realism:0.65']"
12577,2025-10-01 12:07:09.126249,"['realism:0.96', 'watercolor:0.12', 'colorful:0.19', 'abstract_art:0.83', 'landscape:0.5']"
12581,2025-07-20 07:03:25.062728,"['classical:0.63', 'watercolor:0.25', 'landscape:0.96', 'portrait:0.24', 'contemporary:0.96', 'colorful:0.8', 'oil_painting:0.59', 'digital_art:0.43']"
12583,2025-09-30 14:58:42.471280,"['contemporary:0.51', 'realism:0.4', 'portrait:0.14']"
12584,2025-09-05 10:29:04.248077,"['mixed_media:0.17', 'digital_art:0.9', 'classical:0.83', 'portrait:0.47', 'landscape:0.53', 'minimalist:0.61']"
12586,2025-07-26 20:45:32.543803,"['digital_art:0.17', 'abstract_art:0.89', 'sculpture:0.96', 'classical:0.59', 'large_canvas:0.74']"
12587,2025-09-06 01:02:10.691341,"['abstract_art:0.39', 'realism:0.16', 'minimalist:0.86', 'contemporary:0.15', 'digital_art:0.54', 'sculpture:0.57', 'small_art:0.59', 'classical:1']"
12589,2025-08-23 07:44:14.467410,"['realism:1', 'large_canvas:0.24', 'digital_art:0.77', 'small_art:0.42']"
12590,2025-09-05 06:43:08.030046,"['sculpture:0.45', 'digital_art:0.44', 'oil_painting:0.81', 'landscape:0.47', 'mixed_media:0.93', 'portrait:0.64', 'classical:0.63']"
12592,2025-08-26 08:57:49.928895,"['sculpture:0.93', 'landscape:0.69', 'small_art:0.39']"
12595,2025-09-30 15:59:56.799761,"['watercolor:0.35', 'oil_painting:0.22', 'abstract_art:0.84']"
12596,2025-07-12 14:05:37.599552,"['contemporary:0.43', 'landscape:0.7', 'realism:0.61', 'digital_art:0.63']"
12598,2025-08-25 06:55:15.982391,"['colorful:0.12', 'oil_painting:0.94', 'landscape:0.8']"
12599,2025-09-10 15:36:59.314961,"['landscape:0.59', 'colorful:0.98', 'minimalist:0.77', 'mixed_media:0.73', 'portrait:0.3', 'oil_painting:0.57', 'sculpture:0.35', 'realism:0.64']"
12601,2025-09-26 17:57:08.408525,"['watercolor:0.58', 'oil_painting:0.26', 'large_canvas:0.35', 'sculpture:0.23']"
12604,2025-09-25 15:44:36.073268,"['minimalist:0.56', 'oil_painting:0.42', 'portrait:0.56', 'realism:0.13', 'mixed_media:0.99', 'digital_art:0.38']"
12605,2025-10-16 05:51:59.270646,"['watercolor:0.88', 'portrait:0.36', 'minimalist:0.85', 'colorful:0.29', 'sculpture:0.42', 'large_canvas:0.3']"
12607,2025-08-02 19:20:47.410170,"['landscape:0.25', 'realism:0.99', 'contemporary:0.18', 'abstract_art:0.63', 'classical:0.74']"
12608,2025-10-11 16:14:03.544048,"['oil_painting:0.96', 'small_art:0.91', 'classical:0.41', 'realism:0.86', 'colorful:0.11', 'abstract_art:0.49', 'portrait:0.35']"
12610,2025-08-22 22:43:28.053512,"['minimalist:0.88', 'contemporary:0.48', 'sculpture:0.33']"
12611,2025-08-06 03:11:03.922336,"['mixed_media:0.39', 'landscape:0.84', 'colorful:0.59', 'abstract_art:0.99', 'portrait:0.2', 'digital_art:0.5']"
12613,2025-09-26 14:26:56.551660,"['small_art:0.8', 'portrait:0.27', 'landscape:0.11']"
12614,2025-09-18 19:56:36.348253,"['sculpture:0.72', 'mixed_media:0.19', 'realism:0.59', 'portrait:0.96']"
12616,2025-08-05 16:13:05.641518,"['classical:0.43', 'oil_painting:0.68']"
12617,2025-10-05 04:55:17.850350,"['watercolor:0.45', 'portrait:0.59']"
12619,2025-07-20 18:32:20.083322,"['colorful:0.71', 'abstract_art:0.69', 'portrait:0.81']"
12620,2025-09-12 13:20:43.881232,"['portrait:0.32', 'minimalist:0.57', 'oil_painting:0.58', 'small_art:0.85', 'contemporary:0.5']"
12622,2025-09-22 22:54:02.964842,"['abstract_art:0.85', 'small_art:0.12', 'landscape:0.56', 'classical:0.22', 'large_canvas:0.84', 'contemporary:0.11']"
12625,2025-10-15 00:04:39.836814,"['colorful:0.46', 'portrait:0.27', 'digital_art:0.88', 'minimalist:0.61', 'classical:0.13', 'contemporary:0.77', 'abstract_art:0.19']"
12628,2025-10-09 09:58:44.738787,"['contemporary:0.99', 'landscape:0.57', 'digital_art:0.81', 'minimalist:0.11', 'portrait:0.26']"
12629,2025-08-15 23:26:01.538309,"['landscape:0.6', 'portrait:0.61', 'mixed_media:0.14', 'small_art:0.53', 'abstract_art:0.22', 'digital_art:0.13']"
12631,2025-09-05 20:32:02.829615,"['sculpture:0.19', 'small_art:0.96']"
12632,2025-08-08 13:11:04.087566,"['oil_painting:0.98', 'realism:0.32', 'watercolor:0.69', 'classical:0.36']"
12634,2025-09-17 11:23:47.982541,"['small_art:0.85', 'portrait:0.25', 'mixed_media:0.34', 'watercolor:0.93', 'minimalist:0.84']"
12635,2025-08-08 23:09:49.480189,"['large_canvas:0.13', 'abstract_art:0.53', 'watercolor:0.53', 'minimalist:0.88', 'digital_art:0.93', 'portrait:0.74']"
12637,2025-08-27 15:00:49.492137,"['colorful:0.87', 'watercolor:0.42', 'digital_art:0.82']"
12638,2025-08-30 18:08:33.013188,"['abstract_art:0.8', 'minimalist:0.71', 'classical:0.17', 'landscape:0.99', 'watercolor:0.5']"
12641,2025-08-28 09:17:21.396389,"['contemporary:0.53', 'portrait:0.48', 'small_art:0.47']"
12643,2025-07-10 23:25:56.259447,"['mixed_media:0.86', 'abstract_art:0.81', 'landscape:0.43']"
12644,2025-08-07 21:55:40.284709,"['portrait:0.41', 'classical:0.17', 'realism:0.76', 'landscape:0.64']"
12649,2025-09-05 19:25:35.045707,"['large_canvas:0.6', 'landscape:0.72', 'small_art:0.93', 'minimalist:0.76', 'contemporary:0.88', 'abstract_art:0.59']"
12653,2025-08-06 11:04:02.593466,"['classical:0.87', 'small_art:0.52', 'watercolor:0.6']"
12655,2025-09-22 07:24:18.574708,"['classical:0.92', 'mixed_media:0.85', 'contemporary:0.17', 'large_canvas:0.39', 'oil_painting:0.48', 'colorful:0.43']"
12656,2025-07-17 09:50:25.080081,"['watercolor:0.92', 'landscape:0.18']"
12658,2025-09-18 12:24:19.253805,"['classical:0.67', 'watercolor:0.69', 'contemporary:0.82', 'large_canvas:0.88', 'portrait:0.53', 'oil_painting:0.35']"
12659,2025-08-28 19:03:51.992744,"['oil_painting:0.91', 'watercolor:0.2', 'sculpture:0.18', 'contemporary:0.82', 'large_canvas:0.84']"
12661,2025-07-13 07:48:00.361152,"['digital_art:0.55', 'contemporary:0.63', 'watercolor:0.2', 'mixed_media:0.16', 'small_art:0.19']"
12662,2025-08-29 04:54:39.898232,"['minimalist:0.21', 'oil_painting:0.99', 'abstract_art:0.39', 'sculpture:0.81', 'portrait:0.31', 'large_canvas:0.5']"
12664,2025-09-09 19:35:06.450838,"['colorful:0.13', 'minimalist:0.76', 'realism:0.77', 'mixed_media:0.26', 'sculpture:0.98']"
12667,2025-09-27 14:26:27.792964,"['realism:0.22', 'colorful:0.37', 'portrait:0.74']"
12668,2025-09-17 09:01:07.735920,"['watercolor:0.15', 'realism:0.81', 'contemporary:0.52']"
12670,2025-07-18 15:50:00.585454,"['minimalist:0.24', 'watercolor:0.83', 'large_canvas:0.28', 'abstract_art:0.31', 'mixed_media:0.47', 'digital_art:0.61']"
12671,2025-08-16 13:16:08.039977,"['realism:0.96', 'abstract_art:0.54']"
12673,2025-07-25 03:28:41.698082,"['watercolor:0.65', 'minimalist:0.2', 'digital_art:0.81', 'sculpture:0.9', 'classical:0.45']"
12674,2025-10-16 02:35:26.266512,"['classical:0.3', 'oil_painting:0.8', 'contemporary:0.65', 'watercolor:0.87', 'portrait:0.12', 'minimalist:0.98']"
12676,2025-07-14 18:06:57.219277,"['sculpture:0.19', 'portrait:0.86', 'minimalist:0.49', 'contemporary:0.15', 'landscape:0.9', 'oil_painting:0.23', 'large_canvas:0.99']"
12679,2025-07-21 01:42:31.108456,"['abstract_art:0.42', 'realism:0.79', 'classical:0.69', 'watercolor:0.79', 'oil_painting:0.44', 'sculpture:0.27', 'mixed_media:0.6']"
12680,2025-07-22 15:22:05.307662,"['landscape:0.58', 'abstract_art:0.54', 'digital_art:0.54', 'realism:0.82']"
12682,2025-09-21 19:50:24.058254,"['digital_art:0.56', 'portrait:0.71', 'sculpture:0.18', 'contemporary:0.84', 'colorful:0.98', 'realism:0.91', 'landscape:0.78']"
12683,2025-07-12 06:07:34.744637,"['minimalist:0.96', 'small_art:0.54', 'classical:0.64', 'watercolor:0.4', 'large_canvas:0.85']"
12685,2025-07-13 23:17:00.667168,"['portrait:0.86', 'minimalist:0.89', 'watercolor:0.63', 'large_canvas:0.59', 'sculpture:0.36', 'classical:0.85', 'contemporary:0.25', 'landscape:0.13']"
12686,2025-07-14 20:19:31.397256,"['realism:0.67', 'oil_painting:0.2']"
12688,2025-07-30 10:10:33.019854,"['minimalist:0.24', 'oil_painting:0.66', 'contemporary:0.16', 'portrait:0.15', 'classical:0.2', 'colorful:0.82']"
12689,2025-08-08 13:29:00.324779,"['watercolor:0.38', 'minimalist:0.9', 'oil_painting:0.31', 'landscape:0.32', 'realism:0.81', 'small_art:0.8']"
12691,2025-07-13 12:23:23.022919,"['watercolor:0.44', 'oil_painting:0.64', 'small_art:0.83', 'realism:0.25', 'sculpture:0.1', 'colorful:0.76']"
12692,2025-09-21 04:05:41.540541,"['abstract_art:0.72', 'classical:0.61', 'digital_art:0.26', 'colorful:0.38', 'realism:0.68', 'large_canvas:0.84']"
12695,2025-08-01 11:26:45.327956,"['minimalist:0.7', 'small_art:0.85', 'sculpture:0.41', 'contemporary:0.36']"
12697,2025-08-05 23:48:12.955405,"['colorful:0.29', 'small_art:0.13', 'abstract_art:0.76', 'mixed_media:0.49']"
12701,2025-08-12 10:24:53.635979,"['large_canvas:0.67', 'sculpture:0.13', 'classical:0.55']"
12703,2025-08-02 07:18:19.043379,"['minimalist:0.33', 'watercolor:0.37', 'small_art:0.82', 'portrait:0.87']"
12704,2025-08-18 04:35:18.391358,"['small_art:0.53', 'mixed_media:0.62', 'realism:0.51', 'abstract_art:0.29']"
12706,2025-07-17 14:36:46.013620,"['minimalist:0.32', 'abstract_art:0.74', 'colorful:0.11', 'landscape:0.82', 'contemporary:0.6', 'mixed_media:0.41', 'realism:0.51', 'small_art:0.72']"
12707,2025-07-23 22:22:42.031413,"['digital_art:0.56', 'realism:0.34', 'classical:0.72', 'landscape:0.22', 'contemporary:0.83', 'oil_painting:0.62', 'mixed_media:0.85']"
12709,2025-07-21 16:44:01.194996,"['colorful:0.73', 'large_canvas:0.73', 'watercolor:0.98', 'oil_painting:0.23', 'digital_art:0.87', 'landscape:0.53', 'mixed_media:0.39', 'realism:0.6', 'portrait:0.91']"
12710,2025-09-23 07:13:08.478918,"['minimalist:0.44', 'sculpture:0.77', 'oil_painting:0.67', 'realism:0.81', 'portrait:0.89', 'mixed_media:0.6']"
12712,2025-07-19 04:03:00.607746,"['minimalist:0.21', 'realism:0.11', 'small_art:0.14', 'watercolor:0.28', 'sculpture:0.86', 'colorful:0.71', 'portrait:0.83', 'large_canvas:0.48']"
